Code,Taxa,Family,Country,Continent,D12,R,S,Db
0090G,Dipteryx punctata,Leguminosae,French Guiana,South-America,1.14,0.64,25,0.93
0154G,Dipteryx punctata,Leguminosae,French Guiana,South-America,1.02,0.64,24,0.84
0353G,Dipteryx punctata,Leguminosae,French Guiana,South-America,1.14,0.67,25,0.93
0433,Discoglypremna caloneura,Euphorbiaceae,Cote d'Ivoire,Africa,0.42,0.39,28,0.35
1739,Discoglypremna caloneura,Euphorbiaceae,Gabon,Africa,0.4,0.25,30,0.34
1743,Discoglypremna caloneura,Euphorbiaceae,Gabon,Africa,0.39,0.31,27,0.33
1747,Discoglypremna caloneura,Euphorbiaceae,Gabon,Africa,0.38,0.33,27,0.32
1751,Discoglypremna caloneura,Euphorbiaceae,Gabon,Africa,0.39,0.35,27,0.33
1755,Discoglypremna caloneura,Euphorbiaceae,Gabon,Africa,0.41,0.29,32,0.34
1928,Distemonanthus benthamianus,Leguminosae,Cameroon,Africa,0.75,0.5,25,0.63
2192,Distemonanthus benthamianus,Leguminosae,Cameroon,Africa,0.67,0.4,21,0.58
0379,Distemonanthus benthamianus,Leguminosae,Cote d'Ivoire,Africa,0.74,0.48,24,0.62
0783,Distemonanthus benthamianus,Leguminosae,Cote d'Ivoire,Africa,0.67,0.44,24,0.57
2114,Distemonanthus benthamianus,Leguminosae,Cote d'Ivoire,Africa,0.76,0.45,21,0.65
0035,Distemonanthus benthamianus,Leguminosae,Gabon,Africa,0.72,0.42,24,0.61
0222,Distemonanthus benthamianus,Leguminosae,Gabon,Africa,0.69,0.45,21,0.59
0369,Distemonanthus benthamianus,Leguminosae,Gabon,Africa,0.85,0.64,27,0.69
2232,Dryobalanops sp,Dipterocarpaceae,Indonesia,Asia,0.53,0.46,25,0.44
2077,Dryobalanops sumatrensis,Dipterocarpaceae,Malaysia,Asia,0.79,0.56,28,0.64
2193,Dryobalanops sumatrensis,Dipterocarpaceae,Malaysia,Asia,0.77,0.55,26,0.63
2077A,Dryobalanops sumatrensis,Dipterocarpaceae,Malaysia,Asia,0.66,0.49,26,0.55
0489,Drypetes gossweileri,Putranjivaceae,Congo,Africa,0.8,0.51,29,0.65
0496,Drypetes gossweileri,Putranjivaceae,Congo,Africa,0.77,0.5,28,0.63
2216,Drypetes variabilis,Putranjivaceae,French Guiana,South-America,0.96,0.63,27,0.78
2256,Drypetes variabilis,Putranjivaceae,French Guiana,South-America,0.88,0.61,27,0.71
2277,Drypetes variabilis,Putranjivaceae,French Guiana,South-America,0.95,0.62,26,0.77
2524,Duabanga moluccana,Lythraceae,Indonesia,Asia,0.5,0.36,28,0.42
2530,Duabanga moluccana,Lythraceae,Indonesia,Asia,0.5,0.42,26,0.42
0139,Duguetia confinis,Annonaceae,Cameroon,Africa,0.72,0.51,23,0.61
0875,Duguetia staudtii,Annonaceae,Cote d'Ivoire,Africa,0.72,0.36,34,0.59
2338,Duguetia staudtii,Annonaceae,Cote d'Ivoire,Africa,0.76,0.53,27,0.62
2339,Duguetia staudtii,Annonaceae,Cote d'Ivoire,Africa,0.77,0.52,26,0.64
1023,Duguetia staudtii,Annonaceae,Gabon,Africa,0.8,0.5,27,0.66
0135,Dysoxylum loureirii,Meliaceae,Viet Nam,Asia,0.82,0.51,25,0.68
0250,Dysoxylum macranthum,Meliaceae,New Caledonia,Pacific ocean,0.92,0.51,27,0.76
0565,Dysoxylum rufescens,Meliaceae,New Caledonia,Pacific ocean,0.89,0.58,26,0.73
1752,Dysoxylum rufescens,Meliaceae,New Caledonia,Pacific ocean,0.89,0.57,27,0.73
2850,Dysoxylum rufescens,Meliaceae,New Caledonia,Pacific ocean,0.95,0.57,30,0.76
0820,Dysoxylum sp,Meliaceae,New Caledonia,Pacific ocean,0.64,0.56,19,0.55
2819,Dysoxylum sp,Meliaceae,New Caledonia,Pacific ocean,0.99,0.61,28,0.8
0131,Dysoxylum translucidum,Meliaceae,Viet Nam,Asia,0.61,0.43,25,0.51
0812,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.49,0.39,29,0.41
1803,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.55,0.39,30,0.46
1864,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.49,0.35,29,0.41
2138,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.5,0.39,27,0.42
2153,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.49,0.37,26,0.41
2156,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.51,0.37,27,0.43
2754,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.5,0.38,30,0.42
2760,Elaeocarpus angustifolius,Elaeocarpaceae,New Caledonia,Pacific ocean,0.49,0.35,28,0.41
0815,Elaeocarpus comptonii,Elaeocarpaceae,New Caledonia,Pacific ocean,0.75,0.32,33,0.62
2230,Elaeocarpus comptonii,Elaeocarpaceae,New Caledonia,Pacific ocean,0.75,0.47,25,0.63
0566,Elaeocarpus speciosus,Elaeocarpaceae,New Caledonia,Pacific ocean,0.78,0.4,30,0.65
0331,Elaeodendron sp,Celastraceae,Comoros,Indian ocean,0.89,0.56,30,0.71
1521,Elaeodendron sp,Celastraceae,Madagascar,Africa,0.85,0.62,30,0.67
1527,Elaeodendron sp,Celastraceae,Madagascar,Africa,0.88,0.6,31,0.7
0199V,Endlicheria sp,Lauraceae,Brazil,South-America,0.63,0.46,27,0.52
0276,Endodesmia calophylloides,Calophyllaceae,Cameroon,Africa,0.73,0.49,29,0.6
1031,Endodesmia calophylloides,Calophyllaceae,Gabon,Africa,0.85,0.49,35,0.67
0256,Engelhardtia roxburghiana,Juglandaceae,Viet Nam,Asia,0.68,0.34,35,0.56
0935,Entandrophragma angolense,Meliaceae,Central African Republic,Africa,0.59,0.29,NA,0.49
0462,Entandrophragma angolense,Meliaceae,Congo,Africa,0.53,0.35,30,0.44
0787,Entandrophragma angolense,Meliaceae,Congo,Africa,0.54,0.37,29,0.45
1916,Entandrophragma angolense,Meliaceae,Congo,Africa,0.51,0.4,30,0.42
0026,Entandrophragma angolense,Meliaceae,Cote d'Ivoire,Africa,0.54,0.33,36,0.44
0085,Entandrophragma angolense,Meliaceae,Cote d'Ivoire,Africa,0.64,0.38,26,0.54
0510,Entandrophragma angolense,Meliaceae,Cote d'Ivoire,Africa,0.55,0.33,36,0.45
1146,Entandrophragma angolense,Meliaceae,Cote d'Ivoire,Africa,0.55,0.27,NA,0.46
2249,Entandrophragma angolense,Meliaceae,Cote d'Ivoire,Africa,0.64,0.46,27,0.53
2245,Entandrophragma candollei,Meliaceae,Cameroon,Africa,0.68,0.47,27,0.56
0030,Entandrophragma candollei,Meliaceae,Cote d'Ivoire,Africa,0.78,0.34,35,0.64
0075,Entandrophragma candollei,Meliaceae,Cote d'Ivoire,Africa,0.7,0.38,31,0.58
0941,Entandrophragma candollei,Meliaceae,Cote d'Ivoire,Africa,0.6,0.3,34,0.5
1930,Entandrophragma congoense,Meliaceae,Congo,Africa,0.51,0.45,27,0.42
0028,Entandrophragma cylindricum,Meliaceae,Cameroon,Africa,0.72,0.32,33,0.6
0029,Entandrophragma cylindricum,Meliaceae,Cameroon,Africa,0.72,0.35,30,0.6
0113,Entandrophragma cylindricum,Meliaceae,Cameroon,Africa,0.69,0.34,33,0.57
2009,Entandrophragma cylindricum,Meliaceae,Cameroon,Africa,0.72,0.35,32,0.6
2010,Entandrophragma cylindricum,Meliaceae,Cameroon,Africa,0.71,0.41,32,0.58
0301,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.69,0.37,30,0.58
0303,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.7,0.37,29,0.59
0938,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.68,0.4,30,0.56
1980,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.74,0.45,30,0.61
2021,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.73,0.49,30,0.59
2060,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.64,0.44,27,0.53
2061,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.65,0.42,27,0.54
2158,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.7,0.45,26,0.59
2259,Entandrophragma cylindricum,Meliaceae,Central African Republic,Africa,0.73,0.49,28,0.6
0088,Entandrophragma cylindricum,Meliaceae,Cote d'Ivoire,Africa,0.61,0.35,25,0.52
1080,Entandrophragma cylindricum,Meliaceae,Cote d'Ivoire,Africa,0.69,0.43,29,0.57
1970,Entandrophragma cylindricum,Meliaceae,Cote d'Ivoire,Africa,0.77,0.49,28,0.63
1985,Entandrophragma cylindricum,Meliaceae,Cote d'Ivoire,Africa,0.59,0.39,26,0.5
2004,Entandrophragma cylindricum,Meliaceae,Cote d'Ivoire,Africa,0.68,0.44,24,0.58
2072,Entandrophragma cylindricum,Meliaceae,Cote d'Ivoire,Africa,0.66,0.41,25,0.56
2993,Entandrophragma excelsum,Meliaceae,Burundi,Africa,0.51,0.42,30,0.42
3000,Entandrophragma excelsum,Meliaceae,Burundi,Africa,0.5,0.41,30,0.41
2986P,Entandrophragma excelsum,Meliaceae,Burundi,Africa,0.48,0.43,26,0.4
0027,Entandrophragma utile,Meliaceae,Cameroon,Africa,0.67,0.31,39,0.55
1048,Entandrophragma utile,Meliaceae,Cameroon,Africa,0.6,0.45,25,0.5
0945,Entandrophragma utile,Meliaceae,Central African Republic,Africa,0.65,0.42,30,0.54
1242,Entandrophragma utile,Meliaceae,Congo,Africa,0.64,0.34,36,0.52
0031,Entandrophragma utile,Meliaceae,Cote d'Ivoire,Africa,0.55,0.31,34,0.46
0114,Entandrophragma utile,Meliaceae,Cote d'Ivoire,Africa,0.59,0.34,30,0.49
0956,Entandrophragma utile,Meliaceae,Cote d'Ivoire,Africa,0.6,0.37,26,0.51
1089,Entandrophragma utile,Meliaceae,Cote d'Ivoire,Africa,0.61,0.4,23,0.52
1740,Entandrophragma utile,Meliaceae,Cote d'Ivoire,Africa,0.64,0.38,29,0.53
2646C,Enterolobium contortisiliquum,Leguminosae,Brazil,South-America,0.48,0.34,20,0.42
